case_id,lung_airway,cardiomediastinal,hepatosplenic,renal_adrenal,bowel_pancreas,pelvic_urinary,axial_bone,appendicular_muscle
gap_92aa32afff4c9793eb,5701 6 5829 13 5935 5 5958 14 6061 6 6087 15 6188 5 6216 18 6314 6 6345 19 6438 8 6473 20 6565 8 6601 21 6692 8 6729 22 6820 8 6857 23 6948 7 6986 22 7075 8 7115 22 7203 8 7244 21 7331 8 7372 21 7459 8 7500 5 7512 10 7586 10 7628 5 7641 9 7714 11 7758 2 7769 9 7842 11 7884 4 7897 9 7970 12 8011 4 8025 9 8098 13 8130 13 8153 10 8226 14 8258 15 8281 10 8354 15 8386 15 8409 10 8482 16 8516 15 8536 11 8610 19 8634 5 8645 30 8738 29 8774 29 8866 29 8903 28 8994 29 9032 27 9123 28 9160 27 9251 29 9288 27 9379 29 9417 26 9507 28 9545 25 9636 27 9673 25 9764 27 9801 24 9893 26 9929 24 10022 25 10057 23 10151 23 10186 21 10279 23 10314 20 10408 22 10443 18 10538 19 10571 17 10667 17 10699 16 10797 14 10828 13 10926 10 10958 9,6070 11 6195 19 6321 22 6447 25 6573 27 6700 28 6828 28 6955 29 7083 29 7211 28 7339 28 7468 30 7596 30 7725 29 7853 17 7875 7 7982 15 8005 3 8111 14 8240 13 8370 10 8500 6 8513 1 8640 5 8767 6 8895 7 9023 6 9152 5,7635 2 7762 5 7889 6 8017 7 8145 7 8273 8 8401 8 8531 5,,,,5307 2 5318 3 5432 6 5446 8 5558 7 5577 6 5687 1 5844 3 5973 3 6185 2 6436 2 6623 2 6752 1 7329 2 7394 1 7457 1 9410 4 9537 7 9664 8 9792 8 9826 1 9920 8 9953 2 10020 1 10048 8 10081 1 10149 1 10176 7 10208 1 10277 2 10305 6 10406 1 10433 4 10561 4 10688 7 10816 8 10945 6 11062 1 11074 3 11203 2 11215 3 11331 1,7408 2 7535 5 7663 2 7666 2 7791 5 7919 5 8045 1 8591 3 8718 4 8846 4 8974 4 9102 4 9231 2 10954 1 11066 7 11079 6 11194 8 11205 8 11321 9 11333 9 11449 8 11461 9 11578 6 11590 7
gap_4b2a83d80c4b0a3ea0,4402 4 4527 10 4654 18 4780 40 4906 45 5032 48 5159 26 5187 23 5285 27 5315 24 5412 27 5444 24 5539 27 5573 24 5666 27 5701 25 5794 26 5830 24 5921 26 5959 24 6049 25 6087 25 6176 25 6216 24 6303 25 6344 25 6431 25 6473 24 6559 24 6601 25 6686 24 6730 24 6814 24 6858 24 6942 23 6986 25 7069 24 7115 24 7197 23 7243 24 7325 23 7371 25 7452 16 7469 7 7499 25 7580 23 7628 24 7708 23 7757 23 7836 22 7886 22 7964 19 8011 2 8015 21 8092 17 8139 2 8143 21 8220 17 8266 1 8269 23 8348 17 8395 1 8397 23 8476 17 8525 2 8529 19 8604 17 8653 2 8657 19 8732 18 8780 24 8860 18 8898 2 8904 1 8908 24 8988 18 9025 10 9036 24 9116 18 9151 37 9245 17 9275 41 9373 17 9403 5 9410 34 9501 19 9531 4 9539 32 9629 20 9665 34 9757 20 9792 35 9886 19 9921 34 10014 19 10052 30 10142 18 10181 29 10271 17 10309 28 10399 16 10438 27 10528 15 10566 26 10656 15 10695 25 10785 14 10824 23 10914 13 10952 22 11043 13 11081 21 11172 12 11209 20 11301 13 11338 18 11430 14 11466 18 11559 13 11595 16 11688 11 11724 14 11817 9 11853 12 11948 4 11982 9 12112 6,6719 6 6846 9 6973 10 7101 11 7228 12 7356 13 7484 13 7607 4 7612 14 7734 21 7861 22 7989 8 7998 13 8111 2 8117 8 8127 11 8238 3 8244 9 8262 4 8365 3 8372 10 8391 2 8493 3 8499 11 8519 2 8621 17 8750 15 8777 1 8879 13 9007 11 9135 11 9263 10 9391 8 9521 4 10161 6 10288 8 10416 8 10543 10 10671 10 10799 9 10928 8 11056 7 11186 5,,,9785 4 9913 3,,4144 3 4157 10 4270 4 4284 14 4397 4 4411 19 4523 4 4541 16 4649 4 4678 2 4775 4 4901 4 5029 3 5156 2 5339 2 5468 2 5597 2 5726 2 5855 2 5984 1 6112 2 6241 2 6369 2 6498 2 6626 2 6755 1 6883 2 7011 2 7140 1 7268 1 8165 1 8293 1 8527 2 8655 1 8730 2 8778 1 8858 2 8986 2 9114 2 9242 2 9370 2 9498 3 9627 2 9755 2 10049 1 10173 7 10300 9 10428 9 10556 9 10593 1 10684 9 10721 2 10811 10 10848 3 10939 10 10976 2 11063 1 11067 10 11103 3 11196 9 11231 2 11325 1 11327 5 11359 2 11453 1 11455 2 11458 2 11485 1 11487 2 11580 10 11613 2 11704 14 11741 1 11830 17 11868 1 11958 5 11967 2 11973 4 12078 4 12085 4 12095 2 12102 5 12110 1 12205 7 12214 2 12223 1 12231 3 12235 1 12238 3 12332 6 12351 1 12365 5 12479 2 12494 3 12607 1,9488 1 9615 3 9711 2 9743 4 9839 3 9871 4 9967 3 10000 3 10095 3 10130 2 10222 4 10259 1 10350 2 10477 2 10516 1 10604 2 10645 1 10732 1 10773 2 10859 2 10902 1 10986 2 11031 1 11113 2 11240 2 11367 1 11420 1 11493 2 11548 3 11618 4 11677 3 11746 3 11807 1 12091 3 12098 3 12217 6 12225 5 12343 8 12353 6 12469 10 12481 7 12597 10 12608 8 12724 9 12738 6 12854 7 12867 3
gap_7609100e7b3d5168b7,,,,,,,,7700 6 7826 9 7953 11 8081 3 8085 7 8209 11 8297 5 8337 11 8424 7 8465 11 8551 10 8593 11 8679 10 8721 11 8806 11 8850 9 8934 12 8979 5 9062 11 9190 11 9318 11 9447 9 9495 2 9576 8 9613 13 9708 2 9740 16 9868 18 9996 20 10087 6 10124 21 10212 18 10252 21 10337 21 10381 20 10463 22 10510 20 10586 27 10639 22 10665 5 10709 31 10769 30 10833 34 10899 29 10960 33 11029 28 11086 33 11159 26 11212 33 11290 24 11339 32 11421 21 11467 30 11551 20 11595 27 11681 17 11722 25 11812 14 11850 22 11947 6 11979 18 12107 15 12239 1
gap_7edec5148186b6e1ec,4557 9 4680 17 4808 18 4938 18 5067 18 5196 19 5326 19 5455 20 5584 20 5667 1 5713 20 5793 3 5842 19 5921 3 5970 20 6047 4 6099 20 6174 5 6227 20 6301 7 6355 21 6429 8 6483 22 6556 9 6611 22 6683 10 6739 23 6811 10 6866 24 6939 11 6993 25 7066 12 7121 26 7194 12 7248 27 7321 13 7376 27 7449 14 7503 28 7577 14 7631 28 7704 15 7758 29 7832 16 7885 31 7960 17 8012 32 8088 18 8140 32 8216 18 8267 33 8344 19 8394 34 8472 21 8521 34 8600 21 8648 35 8728 23 8772 8 8782 29 8856 25 8899 10 8912 27 8984 27 9027 11 9040 27 9112 28 9155 40 9240 27 9283 40 9368 27 9411 40 9496 27 9542 36 9624 27 9671 35 9752 27 9800 34 9881 26 9928 34 10009 27 10057 32 10137 27 10185 32 10265 28 10313 32 10394 28 10441 31 10522 28 10570 30 10650 29 10698 29 10779 28 10827 28 10907 28 10955 27 11036 26 11084 26 11165 25 11212 25 11293 24 11341 23 11424 21 11470 21 11554 18 11599 19 11687 12 11728 16 11817 9 11857 13 11948 4 11988 5,4923 6 5049 13 5175 17 5301 20 5425 24 5548 29 5675 29 5802 28 5929 27 5965 4 6057 27 6089 9 6184 42 6312 43 6440 43 6567 44 6695 43 6823 43 6951 42 7079 42 7207 30 7238 10 7335 29 7366 10 7464 27 7494 9 7592 38 7720 31 7755 2 7849 30 7978 30 8106 31 8235 30 8365 9 8379 14 8494 5 8513 7 8623 2 8644 2 8909 2 9015 5 9141 8 9268 10 9396 10 9523 11 9651 11 9779 10 9908 9 10036 9 10165 7,,,,,4035 3 4041 6 4158 18 4275 24 4300 6 4400 21 4428 3 4432 2 4526 11 4538 5 4654 9 4699 3 4827 4 4957 4 5086 4 5216 3 5346 1 5536 1 5664 1 5790 2 5916 4 6043 4 6171 3 6299 2 6426 2 6554 1 6762 1 6890 2 7018 3 7147 2 7275 2 7403 2 7447 1 7532 2 7574 2 7660 2 7701 3 7788 2 7829 3 7916 1 7957 3 8085 3 8213 3 8341 3 8469 3 8598 2 8726 1 9451 2 9494 2 9579 2 9622 2 9666 1 9706 3 9750 2 9789 1 9791 7 9834 2 9878 3 9917 10 9962 2 10006 3 10045 10 10089 3 10134 3 10172 11 10217 3 10263 2 10300 11 10345 2 10391 2 10427 12 10473 2 10520 1 10555 12 10600 2 10683 12 10811 12 10939 12 11067 12 11195 12 11322 14 11450 15 11577 7 11587 9 11619 2 11676 3 11703 24 11745 3 11805 3 11827 1 11830 7 11839 5 11848 8 11871 4 11934 3 11953 5 11959 5 11968 3 11975 4 11982 3 11997 5 12063 3 12080 5 12089 2 12097 2 12105 2 12124 5 12192 2 12207 5 12217 1 12225 2 12251 5 12353 2 12379 2 12481 2 12609 1,11973 2 12091 4 12100 5 12213 4 12218 6 12227 12 12339 13 12355 17 12465 15 12483 18 12592 16 12611 18 12720 16 12740 14 12850 7 12872 3
gap_909a6d35a5c9e69803,,,,,,,11585 1,7141 4 7241 1 7268 8 7324 2 7353 1 7369 3 7395 10 7450 5 7479 3 7498 3 7523 11 7575 9 7607 2 7627 2 7650 13 7701 12 7734 3 7756 3 7778 13 7828 13 7861 3 7885 3 7906 13 7956 13 7988 2 8014 3 8035 12 8084 13 8115 2 8143 2 8164 11 8212 12 8242 1 8273 3 8293 10 8340 11 8368 2 8402 4 8421 9 8468 11 8494 3 8531 8 8549 9 8597 9 8619 5 8660 9 8678 7 8725 9 8743 9 8788 9 8853 8 8870 9 8917 9 8982 6 8998 9 9046 8 9126 8 9174 7 9197 3 9255 7 9303 6 9321 8 9383 6 9431 5 9448 9 9493 5 9512 5 9560 3 9574 11 9620 10 9640 4 9700 12 9748 13 9769 2 9825 14 9876 16 9951 16 10005 18 10075 20 10134 20 10200 22 10263 20 10327 22 10392 20 10454 23 10521 20 10580 24 10651 19 10707 24 10781 19 10833 24 10912 18 10960 24 11042 18 11087 24 11171 18 11213 25 11301 19 11340 24 11429 20 11467 23 11559 19 11594 22 11688 18 11722 20 11817 18 11850 17 11947 16 11978 14 12077 14 12107 11 12207 11 12237 4 12337 8 12355 1 12483 1 12611 2 12740 1
gap_7c9812e0e85d4be3c1,5554 5 5578 7 5680 9 5706 9 5806 11 5834 11 5933 13 5962 12 6060 14 6090 14 6187 15 6219 14 6314 16 6347 15 6441 17 6475 16 6568 18 6603 16 6696 18 6732 16 6823 19 6860 17 6951 18 6988 18 7078 19 7116 18 7205 20 7243 20 7333 20 7371 20 7460 20 7498 21 7588 20 7620 2 7625 23 7715 20 7747 4 7753 23 7843 20 7874 5 7880 25 7971 20 8002 31 8098 20 8131 30 8226 20 8259 31 8354 20 8389 29 8482 20 8517 29 8609 21 8645 29 8737 20 8772 30 8865 20 8900 30 8993 20 9029 29 9121 20 9157 29 9249 21 9285 29 9377 21 9414 28 9505 22 9542 27 9633 23 9671 26 9762 24 9799 26 9890 25 9928 24 10018 25 10057 23 10147 24 10186 22 10275 23 10314 21 10404 22 10443 19 10532 22 10572 17 10661 20 10700 16 10789 19 10830 13 10918 17 10959 11 11047 15 11089 7 11176 13 11219 1 11307 9 11437 5 15164 1 15291 11 15420 3 15427 3,5698 5 5825 7 5953 7 6080 9 6208 9 6336 9 6464 10 6592 10 6720 11 6844 4 6850 6 6857 2 6971 6 6980 2 6985 2 7098 7 7113 2 7226 7 7241 2 7354 7 7481 8 7608 9 7736 10 7863 10 7991 10 8119 10 8246 11 8374 11 8502 11 8630 11 8758 10 8885 11 9014 9 9142 9 9270 8 9399 7 9527 6 9657 2 15540 2 15667 4 15676 4 15796 2 15804 2,,,15165 8,,4795 1 4797 7 4922 11 5049 14 5170 4 5177 14 5196 4 5295 6 5303 4 5317 1 5324 5 5423 4 5431 3 5454 4 5550 3 5586 1 5677 2 6312 1 7006 1 7135 1 7263 2 7391 2 7520 2 7586 1 7648 2 7714 1 7777 1 7841 2 7905 1 7968 2 8096 2 8224 2 8608 1 9187 1 9314 2 9408 5 9442 2 9535 7 9570 2 9663 7 9697 3 9759 2 9790 8 9825 2 9887 2 9918 9 9953 2 10015 3 10046 9 10144 2 10174 10 10272 3 10302 9 10401 2 10429 10 10530 1 10558 9 10686 8 10814 1 10817 4 10822 2 10941 12 11068 13 11097 3 11196 12 11224 4 11303 2 11326 8 11352 3 11431 4 11457 4 11480 2 11559 6 11572 2 11579 1 11586 2 11688 6 11699 1 15410 7 15435 5 15538 2 15542 2 15564 4 15673 1 15693 2 15803 1 15812 2 15821 1,10217 2 10260 4 10344 5 10388 5 10472 5 10516 5 10599 5 10646 3 10727 2 10777 1 10855 1 10905 1 10982 1 11034 1 11109 2 11162 2 11236 2 11291 2 11335 5 11363 2 11420 2 11453 2 11462 8 11490 2 11549 3 11580 5 11589 9 11616 3 11679 3 11703 10 11717 10 11743 2 11808 3 11830 12 11845 9 11867 3 11937 4 11958 12 11973 9 11994 3 12067 3 12086 12 12101 4 12121 2 12196 3 12214 11 12325 2 12343 10 12473 6 15692 1 15798 1 15819 2 15925 2 15947 2 16054 5 16074 2 16182 3 16202 1
gap_ddbeb31901c8a028fe,,6568 1 6695 2 7386 1,,,,,7514 1,7075 1 7207 1 7334 2 7996 1 8122 3 8130 1 8153 1 8249 4 8257 3 8378 2 8385 4 8505 3 8513 4 8604 4 8631 4 8642 4 8730 6 8759 2 8770 2 8773 1 8856 9 8899 4 8982 11 9027 4 9109 13 9156 3 9237 13 9285 2 9365 14 9395 1 9413 3 9493 14 9518 6 9542 3 9565 4 9621 14 9644 8 9670 3 9692 6 9750 12 9770 9 9799 3 9819 9 9879 10 9897 10 9927 4 9946 11 10008 6 10025 10 10055 6 10074 12 10153 9 10184 6 10201 14 10257 4 10282 7 10312 7 10330 13 10385 6 10410 7 10440 8 10458 13 10512 9 10539 6 10568 8 10586 12 10639 11 10667 5 10696 8 10715 11 10767 22 10796 3 10824 8 10844 9 10896 23 10953 6 10974 5 11025 25 11081 6 11154 31 11210 4 11283 32 11362 6 11412 32 11487 10 11541 32 11599 4 11607 18 11671 30 11719 4 11724 28 11802 27 11845 35 11932 25 11972 35 12061 24 12099 35 12193 19 12227 34 12324 13 12355 32 12457 6 12483 31 12611 30 12740 27 12869 22 13000 13
gap_d9bbc1552d55a7eb2a,5672 2 5678 5 5796 16 5922 18 6049 19 6176 20 6302 22 6353 7 6362 2 6428 24 6480 14 6555 25 6592 3 6607 17 6682 25 6719 5 6734 19 6809 26 6847 6 6859 23 6936 26 6974 7 6986 25 7063 27 7102 8 7113 28 7191 26 7230 8 7240 30 7318 27 7358 8 7368 31 7445 28 7487 6 7496 32 7572 29 7615 6 7624 33 7699 29 7741 6 7752 34 7826 30 7867 8 7880 34 7954 30 7995 8 8008 35 8082 29 8123 8 8135 36 8209 30 8251 8 8263 37 8337 30 8379 7 8390 39 8465 30 8508 5 8518 39 8593 30 8645 41 8721 30 8773 41 8849 31 8901 41 8976 32 9031 39 9104 32 9144 4 9160 38 9232 33 9271 5 9289 37 9361 33 9398 6 9417 37 9489 43 9545 37 9617 42 9674 36 9746 40 9802 36 9874 40 9931 35 10003 38 10059 34 10131 38 10187 34 10260 37 10316 33 10388 36 10444 32 10517 34 10573 31 10646 33 10701 30 10775 31 10830 29 10904 29 10959 27 11032 27 11088 24 11162 24 11218 21 11291 21 11347 19 11420 20 11476 17 11549 18 11606 14 11679 14 11736 10 11810 9 11867 3,5563 2 5689 6 5818 4 5823 3 5950 5 6078 6 6092 2 6207 4 6218 4 6335 4 6346 5 6474 5 6603 4 6731 2 6965 1 7092 4 7221 3 7350 2 7484 1 8242 3 8370 3 8498 3 8626 3 8755 2,,,,,4026 1 4151 15 4168 2 4278 3 4297 2 4406 3 4425 2 4534 8 4551 3 4662 11 4678 4 4790 19 4922 14 5038 2 5059 1 5164 5 5291 6 5419 5 5457 1 5547 3 5715 3 5843 5 5918 3 5971 5 6045 4 6100 4 6171 4 6298 3 6426 2 6497 2 6553 2 6625 4 6754 4 6882 5 7012 5 7141 4 7270 4 7399 3 7529 1 7697 1 7824 2 7951 2 8079 2 8207 2 8335 1 8815 1 8896 2 8942 3 9023 5 9071 3 9151 6 9199 4 9229 2 9278 8 9327 4 9357 3 9405 9 9455 3 9485 3 9533 10 9584 1 9613 3 9660 12 9712 1 9741 3 9788 12 9915 13 10043 14 10173 12 10301 10 10313 2 10428 11 10441 2 10553 1 10555 13 10570 1 10606 1 10608 1 10643 1 10683 14 10699 1 10733 4 10770 3 10811 5 10817 8 10827 2 10861 3 10898 4 10938 9 10948 6 10955 3 10989 3 11027 4 11064 9 11075 11 11115 4 11155 5 11192 24 11243 4 11284 5 11319 25 11371 2 11413 3 11447 26 11543 3 11577 23 11601 1 11673 1 11705 5 11712 3 11717 10 11730 2 11832 6 11841 1 11846 9 11860 3 11962 4 11973 8 11989 4 11998 3 12091 3 12102 3 12106 2 12119 11 12249 10 12329 1 12351 1 12358 1 12365 1 12379 6 12480 1 12608 2 12736 2 12864 2,4555 2 4682 4 4809 2 4814 1 4941 3 5067 2 5070 2 5328 3 5456 1 8703 1 8831 2 8958 3 9086 3 9213 3 9218 1 9341 3 9346 2 9469 4 9474 3 9597 9 9724 4 9729 6 9852 3 9857 6 9980 3 9986 5 10108 2 10116 4 10235 2 10245 3 10362 3 10374 2 10490 2 10503 2 10618 2 10631 3 10745 4 10759 4 10872 5 10888 3 10999 3 11003 2 11016 3 11126 4 11131 1 11144 3 11253 3 11258 3 11273 3 11380 4 11386 4 11402 3 11508 3 11512 1 11515 3 11524 1 11531 3 11635 3 11643 2 11660 3 11762 3 11772 1 11789 3 11888 3 11918 3 11966 1 12015 3 12047 4 12086 4 12094 2 12105 1 12142 4 12177 3 12214 4 12223 1 12233 2 12268 4 12306 4 12343 3 12361 2 12396 2 12435 4 12471 2 12489 2 12523 2 12564 4 12599 2 12648 3 12693 4 12727 2 12752 1 12776 3 12823 3 12897 1 12905 1 12952 4 13017 3 13081 3 13210 2 13270 2
gap_ef100332e3e0b2dfd8,,7101 5 7228 6 7238 4 7356 7 7366 5 7484 7 7494 6 7612 7 7622 6 7741 5 7750 7 7869 5 7878 6 7997 5 8006 3 8125 4,,7580 3 7707 7 7835 8 7962 10 8088 13 8149 2 8214 13 8277 5 8342 12 8404 8 8471 9 8531 11 8600 16 8658 13 8734 11 8786 14 8861 13 8915 14 8988 15 9044 14 9116 15 9173 2 9177 10 9243 11 9256 3 9305 10 9370 10 9385 2 9428 1 9433 10 9498 9 9514 2 9554 4 9562 9 9626 8 9641 3 9682 5 9691 9 9754 8 9767 5 9809 7 9820 8 9882 8 9894 6 9937 19 10010 9 10020 8 10066 18 10138 18 10195 17 10267 17 10324 16 10395 16 10454 14 10524 13 10583 12 10653 10 10714 8 10784 4,4150 12 4182 1 4273 19 4388 4 4400 22 4444 1 4513 8 4527 23 4556 7 4573 3 4635 16 4656 37 4702 3 4761 18 4784 37 4830 5 4887 2 4891 16 4912 36 4957 6 5013 3 5018 17 5041 35 5085 7 5144 19 5171 34 5213 7 5267 2 5271 19 5303 30 5342 6 5395 1 5398 20 5437 6 5448 12 5471 6 5526 19 5569 1 5577 11 5601 4 5654 19 5697 2 5708 4 5731 4 5782 17 5815 2 5824 4 5830 2 5859 4 5910 17 5941 5 5951 10 5986 6 6038 17 6067 7 6079 13 6113 7 6160 3 6166 18 6192 9 6202 3 6207 15 6236 3 6240 8 6287 25 6317 2 6320 8 6331 2 6335 15 6364 11 6415 26 6449 6 6463 17 6492 11 6505 1 6543 27 6576 8 6592 17 6620 11 6633 2 6671 26 6704 9 6728 10 6751 13 6799 26 6830 10 6857 10 6879 13 6927 10 6938 15 6955 12 6984 13 7007 13 7055 10 7066 15 7082 13 7111 15 7135 12 7183 25 7210 11 7242 13 7260 15 7311 24 7338 10 7371 13 7387 17 7439 24 7466 9 7500 33 7568 12 7583 8 7595 8 7628 14 7643 17 7701 6 7714 4 7723 5 7759 10 7775 13 7829 6 7843 3 7851 3 7888 8 7903 12 7957 5 7972 1 7979 2 8017 6 8031 12 8085 3 8107 1 8146 3 8159 11 8289 8 8417 6 8546 4,,7151 2 7279 2 7407 2 7536 1 7690 2 7818 2 7946 2 8252 7 8378 11 8505 13 8632 15 8760 15 8888 16 9016 16 9144 17 9271 18 9399 18 9528 16 9656 15 9708 2 9745 1 9785 13 9836 1 9913 12 9964 1 10042 10 10091 1 10170 10 10298 10 10426 11 10554 11 10682 11 10811 9 10941 4 10977 2 11070 3 11198 2 11326 2 11454 2 11582 2 11711 1,8393 3 8521 4 8628 2 8649 4 8755 3 8777 5 8883 3 8905 5 9010 4 9034 4 9138 4 9162 4 9266 4 9291 3 9394 4 9419 3 9522 4 9547 3 9650 4 9674 4 9778 5 9801 5 9905 7 9927 8 10033 7 10055 8 10161 7 10183 8 10288 7 10311 8 10415 8 10440 8 10543 8 10568 9 10672 7 10696 9 10801 6 10824 6 10929 8 10950 8 11049 1 11056 11 11074 15 11175 21 11202 16 11220 1 11302 23 11329 22 11429 24 11457 24 11557 24 11585 25 11685 24 11713 25 11813 24 11841 25 11942 23 11969 25 12071 21 12098 23 12201 18 12227 20 12331 14 12358 14
gap_30d7f16d9261183192,,6319 1 6447 2 6485 2 6575 3 6611 5 6703 4 6739 5 6831 5 6867 5 6960 5 6993 6 7087 6 7121 5 7215 7 7248 6 7343 7 7376 6 7475 3 7504 5 7604 2 7632 3 7636 1,,,6716 1 6842 3 6969 4 6987 1 7098 2 7115 1 9020 1 9147 4 9274 8 9402 7 9530 7 9659 6 9787 6 9915 6 10044 5 10053 2 10173 5 10179 6 10302 11 10431 10 10562 2 11458 2 11585 4 11712 6 11840 6 11969 5,6466 1 6592 8 6718 12 6845 14 6973 14 7100 15 7228 16 7356 16 7484 16 7612 16 7739 17 7867 17 7995 17 8123 17 8251 17 8379 16 8507 16 8635 16 8763 15 8891 14 9021 6 9028 2 9151 2,12351 5 12361 3 12473 12 12487 5 12602 17 12733 10 12867 2,6052 3 6179 6 6307 8 6435 9 6495 3 6564 9 6619 8 6691 10 6746 10 6820 9 6873 10 6949 9 7001 10 7080 7 7128 10 7209 6 7254 11 7333 5 7342 1 7382 12 7446 2 7460 7 7509 14 7574 2 7587 10 7637 14 7661 4 7701 4 7714 15 7765 2 7769 10 7786 1 7788 7 7829 4 7842 16 7894 13 7908 16 7957 5 7963 2 7969 17 8021 30 8085 4 8092 2 8097 17 8148 31 8213 5 8220 2 8225 17 8275 15 8291 16 8340 6 8349 2 8353 16 8403 31 8467 7 8477 3 8482 15 8531 31 8595 7 8605 20 8660 29 8722 9 8733 20 8787 30 8849 32 8916 14 8931 14 8977 31 9044 14 9059 14 9105 31 9172 13 9186 15 9233 12 9247 3 9251 13 9300 12 9313 17 9361 12 9376 2 9381 11 9428 12 9441 17 9489 13 9504 1 9510 10 9556 11 9569 17 9618 12 9632 1 9639 9 9684 10 9698 16 9746 14 9768 8 9812 9 9826 16 9875 12 9898 6 9940 7 9954 16 10004 10 10029 2 10069 4 10081 17 10116 1 10132 11 10198 1 10209 17 10245 1 10261 11 10275 2 10337 17 10390 16 10464 18 10504 1 10518 21 10591 20 10631 2 10647 22 10716 8 10726 12 10760 1 10777 21 10843 23 10906 18 10971 22 11036 18 11099 22 11166 17 11225 22 11295 16 11350 24 11425 14 11475 25 11555 13 11603 23 11685 12 11730 22 11816 10 11857 20 11945 10 11985 18 12075 9 12112 15 12205 8 12240 11 12335 6 12367 10 12465 4 12494 6 12595 3 12622 3
gap_c565d972807feca703,5287 13 5413 16 5539 18 5665 20 5710 5 5790 23 5837 9 5847 4 5917 24 5965 17 6044 24 6093 18 6171 24 6222 19 6297 26 6350 21 6424 26 6478 22 6551 26 6605 25 6678 27 6733 26 6805 27 6849 1 6860 27 6932 28 6976 4 6985 31 7059 29 7103 6 7112 33 7186 29 7230 7 7240 34 7314 29 7358 7 7367 36 7441 29 7486 7 7495 36 7569 29 7614 8 7623 37 7696 30 7743 6 7751 38 7824 30 7870 7 7879 38 7952 29 7997 7 8007 39 8079 30 8124 6 8135 40 8207 30 8251 7 8263 40 8335 30 8379 7 8391 41 8462 31 8507 6 8518 42 8590 31 8635 5 8645 43 8718 31 8765 1 8773 44 8846 31 8902 43 8974 32 9031 42 9102 32 9160 41 9231 31 9288 41 9359 31 9416 41 9488 30 9544 41 9616 31 9672 41 9744 31 9801 39 9873 31 9929 39 10001 32 10058 38 10129 34 10165 3 10186 38 10258 38 10314 37 10386 38 10443 36 10515 36 10571 35 10644 35 10700 33 10773 33 10829 32 10902 31 10958 30 11031 29 11086 29 11160 28 11215 27 11289 26 11344 25 11418 24 11473 23 11547 22 11602 21 11676 20 11732 17 11806 16 11861 15 11936 12 11991 11 12070 1 12122 4,5437 6 5564 8 5692 9 5820 9 5947 11 6073 10 6085 1 6200 9 6219 1 6328 9 6345 4 6456 7 6473 4 6583 6 6601 4 6709 5 6730 2 6836 7 6963 8 7090 9 7218 9 7346 9 7357 1 7472 1 7475 8 7484 2 7599 12 7727 11 7854 12 7982 6 7992 1 8110 6 8238 7 8366 9 8494 9 8622 9 8750 9 8878 9 9006 10 9134 11 9263 10 9391 10 9520 9 9649 7 9778 5 9906 1 9909 2,,,,,4026 12 4152 17 4283 16 4402 1 4408 23 4525 3 4535 16 4557 4 4652 2 4668 13 4684 6 4780 2 4783 1 4785 3 4805 10 4817 1 4908 7 4938 5 5037 6 5068 4 5076 2 5154 1 5157 2 5198 3 5206 1 5281 5 5327 6 5337 2 5407 5 5455 14 5534 4 5586 13 5661 2 5717 2 5723 5 5788 1 5853 5 5915 1 5982 5 6112 4 6241 4 6371 3 6501 2 6630 1 6930 1 7057 1 7184 2 7311 2 7439 2 8047 1 8175 2 8304 3 8432 3 8561 3 8587 2 8689 3 8715 3 8817 2 8842 3 8896 1 8970 3 9023 3 9099 2 9151 6 9228 1 9278 7 9406 8 9534 8 9662 8 9789 9 9916 11 9997 2 10044 12 10126 2 10172 12 10225 2 10254 3 10300 12 10352 4 10382 3 10428 11 10480 3 10511 2 10557 10 10608 3 10639 2 10685 10 10736 3 10815 6 10865 1 10941 8 11068 12 11195 14 11323 14 11451 14 11571 1 11580 12 11625 2 11698 3 11704 1 11709 9 11719 3 11752 3 11825 4 11834 3 11838 7 11846 4 11878 5 11930 3 11950 7 11962 3 11967 5 11974 4 12007 4 12058 6 12077 8 12091 2 12096 3 12104 4 12135 2 12187 7 12204 6 12224 2 12241 1 12316 20 12352 2 12446 14 12480 2 12576 9 12608 2 12636 1 12736 2 12864 2 12992 2,9343 1 9470 3 9597 4 9725 4 9852 4 9859 3 9980 4 9985 6 10108 3 10113 7 10236 2 10242 6 10363 3 10371 6 10491 3 10501 4 10617 4 10631 3 10743 6 10759 4 10870 7 10888 4 10997 8 11017 2 11127 6 11145 5 11255 4 11260 1 11273 6 11379 1 11382 4 11387 3 11402 4 11509 3 11530 5 11636 4 11660 2 11764 3 11788 3 11890 3 11917 4 12017 4 12046 3 12090 1 12093 1 12101 2 12144 3 12175 4 12217 6 12228 4 12271 3 12304 3 12344 7 12356 4 12397 4 12433 3 12466 12 12484 7 12493 1 12523 5 12562 4 12593 6 12600 4 12613 8 12650 4 12691 4 12696 2 12721 6 12728 3 12742 7 12777 4 12821 2 12825 1 12848 5 12855 2 12858 1 12904 4 12950 5 12976 4 12982 4 13005 3 13032 2 13080 4 13133 2 13210 2
