case_id,volume_id,image_path,mask_path,height,width,context_gap_slices
gap_08ec5719359dffab17,vol_c398dbdcbc3d28,train_images/gap_08ec5719359dffab17.png,train_masks/gap_08ec5719359dffab17_mask.png,128,128,2
gap_dd84aca572d9ca2053,vol_2f13f6086c74f2,train_images/gap_dd84aca572d9ca2053.png,train_masks/gap_dd84aca572d9ca2053_mask.png,128,128,2
gap_921de55a641fe7fac0,vol_15b79aa9978e3e,train_images/gap_921de55a641fe7fac0.png,train_masks/gap_921de55a641fe7fac0_mask.png,128,128,2
gap_02c620fd4d327a1e34,vol_7c2bb60117e276,train_images/gap_02c620fd4d327a1e34.png,train_masks/gap_02c620fd4d327a1e34_mask.png,128,128,2
gap_dd882a7cd2a4a027a4,vol_098348610cc349,train_images/gap_dd882a7cd2a4a027a4.png,train_masks/gap_dd882a7cd2a4a027a4_mask.png,128,128,2
gap_28a53fe24e32173159,vol_098348610cc349,train_images/gap_28a53fe24e32173159.png,train_masks/gap_28a53fe24e32173159_mask.png,128,128,2
gap_83b53112520dd73c6f,vol_e94f442ad07ae7,train_images/gap_83b53112520dd73c6f.png,train_masks/gap_83b53112520dd73c6f_mask.png,128,128,2
gap_ef4752ac869208ee24,vol_654a3a5ce18fe4,train_images/gap_ef4752ac869208ee24.png,train_masks/gap_ef4752ac869208ee24_mask.png,128,128,2
gap_7f2dbdabbd66af7772,vol_654a3a5ce18fe4,train_images/gap_7f2dbdabbd66af7772.png,train_masks/gap_7f2dbdabbd66af7772_mask.png,128,128,2
gap_d06ffb8852b975b540,vol_208dbc1a6f30e7,train_images/gap_d06ffb8852b975b540.png,train_masks/gap_d06ffb8852b975b540_mask.png,128,128,2
gap_df9611cbdadc843fea,vol_c5df574b89be34,train_images/gap_df9611cbdadc843fea.png,train_masks/gap_df9611cbdadc843fea_mask.png,128,128,2
gap_1eb7aa27acecaf4608,vol_582f475d9ae3c1,train_images/gap_1eb7aa27acecaf4608.png,train_masks/gap_1eb7aa27acecaf4608_mask.png,128,128,2
gap_24655469578c0b750e,vol_804c999e4daf42,train_images/gap_24655469578c0b750e.png,train_masks/gap_24655469578c0b750e_mask.png,128,128,2
gap_a345fd135da350ecaa,vol_c398dbdcbc3d28,train_images/gap_a345fd135da350ecaa.png,train_masks/gap_a345fd135da350ecaa_mask.png,128,128,2
gap_fd81116ff8e4841ba4,vol_15b79aa9978e3e,train_images/gap_fd81116ff8e4841ba4.png,train_masks/gap_fd81116ff8e4841ba4_mask.png,128,128,2
gap_0459fa595d91d8bd53,vol_15b79aa9978e3e,train_images/gap_0459fa595d91d8bd53.png,train_masks/gap_0459fa595d91d8bd53_mask.png,128,128,2
gap_a56af52383c09af7fb,vol_1a255ee24e8826,train_images/gap_a56af52383c09af7fb.png,train_masks/gap_a56af52383c09af7fb_mask.png,128,128,2
gap_93f23673f66dd04393,vol_7f10b15f19851d,train_images/gap_93f23673f66dd04393.png,train_masks/gap_93f23673f66dd04393_mask.png,128,128,2
gap_7c8245e3af62dcadcc,vol_df67145908d8e5,train_images/gap_7c8245e3af62dcadcc.png,train_masks/gap_7c8245e3af62dcadcc_mask.png,128,128,2
gap_e32030cd8584bd0029,vol_e4edb523870541,train_images/gap_e32030cd8584bd0029.png,train_masks/gap_e32030cd8584bd0029_mask.png,128,128,2
gap_be2b7f8e92ab527781,vol_c5df574b89be34,train_images/gap_be2b7f8e92ab527781.png,train_masks/gap_be2b7f8e92ab527781_mask.png,128,128,2
gap_62a0ec10ce060e5fbe,vol_4921800804a976,train_images/gap_62a0ec10ce060e5fbe.png,train_masks/gap_62a0ec10ce060e5fbe_mask.png,128,128,2
gap_407fa4e43fe86fc56c,vol_582f475d9ae3c1,train_images/gap_407fa4e43fe86fc56c.png,train_masks/gap_407fa4e43fe86fc56c_mask.png,128,128,2
gap_a2862b0c026f9c20c1,vol_4921800804a976,train_images/gap_a2862b0c026f9c20c1.png,train_masks/gap_a2862b0c026f9c20c1_mask.png,128,128,2
gap_3d1abc049c65a18898,vol_582f475d9ae3c1,train_images/gap_3d1abc049c65a18898.png,train_masks/gap_3d1abc049c65a18898_mask.png,128,128,2
gap_01ba7e94bf691240e0,vol_1a255ee24e8826,train_images/gap_01ba7e94bf691240e0.png,train_masks/gap_01ba7e94bf691240e0_mask.png,128,128,2
gap_ca82e2060b2a6c162e,vol_e94f442ad07ae7,train_images/gap_ca82e2060b2a6c162e.png,train_masks/gap_ca82e2060b2a6c162e_mask.png,128,128,2
gap_90f60e0359cc282088,vol_2f13f6086c74f2,train_images/gap_90f60e0359cc282088.png,train_masks/gap_90f60e0359cc282088_mask.png,128,128,2
gap_c02ca63a2450f14949,vol_cc15e1b51df496,train_images/gap_c02ca63a2450f14949.png,train_masks/gap_c02ca63a2450f14949_mask.png,128,128,2
gap_3562e1b286b47ff0ee,vol_582f475d9ae3c1,train_images/gap_3562e1b286b47ff0ee.png,train_masks/gap_3562e1b286b47ff0ee_mask.png,128,128,2
gap_d47abf68e769fb4552,vol_df67145908d8e5,train_images/gap_d47abf68e769fb4552.png,train_masks/gap_d47abf68e769fb4552_mask.png,128,128,2
gap_94d8a9dd8ceffe90bd,vol_acc3478573c47a,train_images/gap_94d8a9dd8ceffe90bd.png,train_masks/gap_94d8a9dd8ceffe90bd_mask.png,128,128,2
gap_d8f9fd4eb682850a65,vol_804c999e4daf42,train_images/gap_d8f9fd4eb682850a65.png,train_masks/gap_d8f9fd4eb682850a65_mask.png,128,128,2
gap_2f843df434e355eba1,vol_c398dbdcbc3d28,train_images/gap_2f843df434e355eba1.png,train_masks/gap_2f843df434e355eba1_mask.png,128,128,2
gap_3996b6605d9a5a4e2c,vol_7f10b15f19851d,train_images/gap_3996b6605d9a5a4e2c.png,train_masks/gap_3996b6605d9a5a4e2c_mask.png,128,128,2
gap_5a4cbb18f2a5d92c35,vol_7f10b15f19851d,train_images/gap_5a4cbb18f2a5d92c35.png,train_masks/gap_5a4cbb18f2a5d92c35_mask.png,128,128,2
gap_5c6a77fc2197fb537d,vol_cc15e1b51df496,train_images/gap_5c6a77fc2197fb537d.png,train_masks/gap_5c6a77fc2197fb537d_mask.png,128,128,2
gap_4ea54d227358a2cfd2,vol_4921800804a976,train_images/gap_4ea54d227358a2cfd2.png,train_masks/gap_4ea54d227358a2cfd2_mask.png,128,128,2
gap_54000d86c455905bd8,vol_1a255ee24e8826,train_images/gap_54000d86c455905bd8.png,train_masks/gap_54000d86c455905bd8_mask.png,128,128,2
gap_9691d16f7cb835d284,vol_7c2bb60117e276,train_images/gap_9691d16f7cb835d284.png,train_masks/gap_9691d16f7cb835d284_mask.png,128,128,2
gap_c2e979c39424c09117,vol_cc15e1b51df496,train_images/gap_c2e979c39424c09117.png,train_masks/gap_c2e979c39424c09117_mask.png,128,128,2
gap_61fc0129f9ab50a11f,vol_77aa82f16f22a1,train_images/gap_61fc0129f9ab50a11f.png,train_masks/gap_61fc0129f9ab50a11f_mask.png,128,128,2
gap_dda19b1f67e60e76f8,vol_c5df574b89be34,train_images/gap_dda19b1f67e60e76f8.png,train_masks/gap_dda19b1f67e60e76f8_mask.png,128,128,2
gap_4f1c918238d3cae85b,vol_4921800804a976,train_images/gap_4f1c918238d3cae85b.png,train_masks/gap_4f1c918238d3cae85b_mask.png,128,128,2
gap_a3c43c55aada710192,vol_4921800804a976,train_images/gap_a3c43c55aada710192.png,train_masks/gap_a3c43c55aada710192_mask.png,128,128,2
gap_92e78f2b6b53e80878,vol_bf8936cd6d47c7,train_images/gap_92e78f2b6b53e80878.png,train_masks/gap_92e78f2b6b53e80878_mask.png,128,128,2
gap_46c10776ebe924b73a,vol_4921800804a976,train_images/gap_46c10776ebe924b73a.png,train_masks/gap_46c10776ebe924b73a_mask.png,128,128,2
gap_a1c1ef9060122cc30e,vol_33b65bfabfd9b8,train_images/gap_a1c1ef9060122cc30e.png,train_masks/gap_a1c1ef9060122cc30e_mask.png,128,128,2
gap_532d7dfef144672d03,vol_47a13de6fd8f69,train_images/gap_532d7dfef144672d03.png,train_masks/gap_532d7dfef144672d03_mask.png,128,128,2
gap_85ae61f09be05c2cb2,vol_fb0999f09bcfd8,train_images/gap_85ae61f09be05c2cb2.png,train_masks/gap_85ae61f09be05c2cb2_mask.png,128,128,2
gap_64088d1a16b50300b8,vol_c5df574b89be34,train_images/gap_64088d1a16b50300b8.png,train_masks/gap_64088d1a16b50300b8_mask.png,128,128,2
gap_0ba752e1d4d6511975,vol_228e2671e29326,train_images/gap_0ba752e1d4d6511975.png,train_masks/gap_0ba752e1d4d6511975_mask.png,128,128,2
gap_fae45fc8e11fd6c247,vol_c5df574b89be34,train_images/gap_fae45fc8e11fd6c247.png,train_masks/gap_fae45fc8e11fd6c247_mask.png,128,128,2
gap_9084e97018acb71c8c,vol_e4edb523870541,train_images/gap_9084e97018acb71c8c.png,train_masks/gap_9084e97018acb71c8c_mask.png,128,128,2
gap_1edf5a8407bb2284af,vol_47a13de6fd8f69,train_images/gap_1edf5a8407bb2284af.png,train_masks/gap_1edf5a8407bb2284af_mask.png,128,128,2
gap_677d2efcdb42819b93,vol_fb0999f09bcfd8,train_images/gap_677d2efcdb42819b93.png,train_masks/gap_677d2efcdb42819b93_mask.png,128,128,2
gap_538fbf85816e91149d,vol_e94f442ad07ae7,train_images/gap_538fbf85816e91149d.png,train_masks/gap_538fbf85816e91149d_mask.png,128,128,2
gap_ce4c3ec20f394b3dab,vol_33b65bfabfd9b8,train_images/gap_ce4c3ec20f394b3dab.png,train_masks/gap_ce4c3ec20f394b3dab_mask.png,128,128,2
gap_ee308214721847d256,vol_47a13de6fd8f69,train_images/gap_ee308214721847d256.png,train_masks/gap_ee308214721847d256_mask.png,128,128,2
gap_e8d21eca93e2b5dc36,vol_acc3478573c47a,train_images/gap_e8d21eca93e2b5dc36.png,train_masks/gap_e8d21eca93e2b5dc36_mask.png,128,128,2
gap_b6ef0535963d6ca4cd,vol_228e2671e29326,train_images/gap_b6ef0535963d6ca4cd.png,train_masks/gap_b6ef0535963d6ca4cd_mask.png,128,128,2
gap_97d038ab2179a51ae1,vol_c5df574b89be34,train_images/gap_97d038ab2179a51ae1.png,train_masks/gap_97d038ab2179a51ae1_mask.png,128,128,2
gap_94b331767aff183044,vol_15b79aa9978e3e,train_images/gap_94b331767aff183044.png,train_masks/gap_94b331767aff183044_mask.png,128,128,2
gap_dd2fbf9cfdf8946031,vol_e4edb523870541,train_images/gap_dd2fbf9cfdf8946031.png,train_masks/gap_dd2fbf9cfdf8946031_mask.png,128,128,2
gap_c94d186d36b58e39df,vol_cc15e1b51df496,train_images/gap_c94d186d36b58e39df.png,train_masks/gap_c94d186d36b58e39df_mask.png,128,128,2
gap_35d616c26fed3e20d6,vol_bf8936cd6d47c7,train_images/gap_35d616c26fed3e20d6.png,train_masks/gap_35d616c26fed3e20d6_mask.png,128,128,2
gap_39023f375a8521e5e4,vol_098348610cc349,train_images/gap_39023f375a8521e5e4.png,train_masks/gap_39023f375a8521e5e4_mask.png,128,128,2
gap_a45ea20034cc7f8e4d,vol_1a255ee24e8826,train_images/gap_a45ea20034cc7f8e4d.png,train_masks/gap_a45ea20034cc7f8e4d_mask.png,128,128,2
gap_159dbe398f0150a323,vol_1597aa55748da6,train_images/gap_159dbe398f0150a323.png,train_masks/gap_159dbe398f0150a323_mask.png,128,128,2
gap_be4df28993ad02e8fc,vol_bf8936cd6d47c7,train_images/gap_be4df28993ad02e8fc.png,train_masks/gap_be4df28993ad02e8fc_mask.png,128,128,2
gap_be91d0f12b68047aca,vol_77aa82f16f22a1,train_images/gap_be91d0f12b68047aca.png,train_masks/gap_be91d0f12b68047aca_mask.png,128,128,2
gap_49de8d2bbcf01f988c,vol_fb0999f09bcfd8,train_images/gap_49de8d2bbcf01f988c.png,train_masks/gap_49de8d2bbcf01f988c_mask.png,128,128,2
gap_96dfc526d67c971f3c,vol_208dbc1a6f30e7,train_images/gap_96dfc526d67c971f3c.png,train_masks/gap_96dfc526d67c971f3c_mask.png,128,128,2
gap_251423f2c10a4b6286,vol_7c2bb60117e276,train_images/gap_251423f2c10a4b6286.png,train_masks/gap_251423f2c10a4b6286_mask.png,128,128,2
gap_a2567a0c0d2f2cfd2d,vol_804c999e4daf42,train_images/gap_a2567a0c0d2f2cfd2d.png,train_masks/gap_a2567a0c0d2f2cfd2d_mask.png,128,128,2
gap_715d2a0b267b3779b2,vol_1597aa55748da6,train_images/gap_715d2a0b267b3779b2.png,train_masks/gap_715d2a0b267b3779b2_mask.png,128,128,2
gap_8b56cc41e00348f02f,vol_7f10b15f19851d,train_images/gap_8b56cc41e00348f02f.png,train_masks/gap_8b56cc41e00348f02f_mask.png,128,128,2
gap_00cb7261ca5db79800,vol_4921800804a976,train_images/gap_00cb7261ca5db79800.png,train_masks/gap_00cb7261ca5db79800_mask.png,128,128,2
gap_6e61c95d4107e9da9c,vol_f49d4c16233570,train_images/gap_6e61c95d4107e9da9c.png,train_masks/gap_6e61c95d4107e9da9c_mask.png,128,128,2
gap_4668f16b5d20372dda,vol_c5df574b89be34,train_images/gap_4668f16b5d20372dda.png,train_masks/gap_4668f16b5d20372dda_mask.png,128,128,2
gap_37d5731cfea7251e2b,vol_f49d4c16233570,train_images/gap_37d5731cfea7251e2b.png,train_masks/gap_37d5731cfea7251e2b_mask.png,128,128,2
gap_39dd1078b3790d238c,vol_77aa82f16f22a1,train_images/gap_39dd1078b3790d238c.png,train_masks/gap_39dd1078b3790d238c_mask.png,128,128,2
gap_4a3bddce6b68a6601b,vol_1597aa55748da6,train_images/gap_4a3bddce6b68a6601b.png,train_masks/gap_4a3bddce6b68a6601b_mask.png,128,128,2
gap_7b23c9258347f4ce4f,vol_2f13f6086c74f2,train_images/gap_7b23c9258347f4ce4f.png,train_masks/gap_7b23c9258347f4ce4f_mask.png,128,128,2
gap_d2443252123f0b3bfd,vol_7f10b15f19851d,train_images/gap_d2443252123f0b3bfd.png,train_masks/gap_d2443252123f0b3bfd_mask.png,128,128,2
gap_23975213a6b395d2ba,vol_f49d4c16233570,train_images/gap_23975213a6b395d2ba.png,train_masks/gap_23975213a6b395d2ba_mask.png,128,128,2
gap_a408c0ed14525ed971,vol_c5df574b89be34,train_images/gap_a408c0ed14525ed971.png,train_masks/gap_a408c0ed14525ed971_mask.png,128,128,2
gap_a5f46b86c662ea5c49,vol_47a13de6fd8f69,train_images/gap_a5f46b86c662ea5c49.png,train_masks/gap_a5f46b86c662ea5c49_mask.png,128,128,2
gap_267c6de05e5ea1ea3b,vol_15b79aa9978e3e,train_images/gap_267c6de05e5ea1ea3b.png,train_masks/gap_267c6de05e5ea1ea3b_mask.png,128,128,2
gap_175b83f4851e450054,vol_15b79aa9978e3e,train_images/gap_175b83f4851e450054.png,train_masks/gap_175b83f4851e450054_mask.png,128,128,2
gap_1efd32e2e9012e93ce,vol_582f475d9ae3c1,train_images/gap_1efd32e2e9012e93ce.png,train_masks/gap_1efd32e2e9012e93ce_mask.png,128,128,2
gap_0cc4d19fead37f25d9,vol_15b79aa9978e3e,train_images/gap_0cc4d19fead37f25d9.png,train_masks/gap_0cc4d19fead37f25d9_mask.png,128,128,2
gap_2629f7d593ba29516e,vol_acc3478573c47a,train_images/gap_2629f7d593ba29516e.png,train_masks/gap_2629f7d593ba29516e_mask.png,128,128,2
gap_3a32b414f937e1f71d,vol_47a13de6fd8f69,train_images/gap_3a32b414f937e1f71d.png,train_masks/gap_3a32b414f937e1f71d_mask.png,128,128,2
gap_c9fcc1d5917c930d51,vol_e4edb523870541,train_images/gap_c9fcc1d5917c930d51.png,train_masks/gap_c9fcc1d5917c930d51_mask.png,128,128,2
gap_66a34aedc47226f02a,vol_208dbc1a6f30e7,train_images/gap_66a34aedc47226f02a.png,train_masks/gap_66a34aedc47226f02a_mask.png,128,128,2
gap_c22dc4b23b4e4e5bab,vol_582f475d9ae3c1,train_images/gap_c22dc4b23b4e4e5bab.png,train_masks/gap_c22dc4b23b4e4e5bab_mask.png,128,128,2
gap_782abea2e00df8efe4,vol_c398dbdcbc3d28,train_images/gap_782abea2e00df8efe4.png,train_masks/gap_782abea2e00df8efe4_mask.png,128,128,2
gap_c8f8747c701759b314,vol_4921800804a976,train_images/gap_c8f8747c701759b314.png,train_masks/gap_c8f8747c701759b314_mask.png,128,128,2
gap_3c061e5cdd4016e5e5,vol_f49d4c16233570,train_images/gap_3c061e5cdd4016e5e5.png,train_masks/gap_3c061e5cdd4016e5e5_mask.png,128,128,2
gap_61e43c624f7fceb1cc,vol_e4edb523870541,train_images/gap_61e43c624f7fceb1cc.png,train_masks/gap_61e43c624f7fceb1cc_mask.png,128,128,2
gap_bb970d34c643ce2e99,vol_208dbc1a6f30e7,train_images/gap_bb970d34c643ce2e99.png,train_masks/gap_bb970d34c643ce2e99_mask.png,128,128,2
gap_37ac736c08eb645d2f,vol_e4edb523870541,train_images/gap_37ac736c08eb645d2f.png,train_masks/gap_37ac736c08eb645d2f_mask.png,128,128,2
gap_2a4fa1b708b0db5da5,vol_e94f442ad07ae7,train_images/gap_2a4fa1b708b0db5da5.png,train_masks/gap_2a4fa1b708b0db5da5_mask.png,128,128,2
gap_0d6be1b67423dd0e16,vol_c398dbdcbc3d28,train_images/gap_0d6be1b67423dd0e16.png,train_masks/gap_0d6be1b67423dd0e16_mask.png,128,128,2
gap_4737a2aabb2a6d8f41,vol_1597aa55748da6,train_images/gap_4737a2aabb2a6d8f41.png,train_masks/gap_4737a2aabb2a6d8f41_mask.png,128,128,2
gap_728d49224e7bf91110,vol_098348610cc349,train_images/gap_728d49224e7bf91110.png,train_masks/gap_728d49224e7bf91110_mask.png,128,128,2
gap_569001747c02d9a7e0,vol_47a13de6fd8f69,train_images/gap_569001747c02d9a7e0.png,train_masks/gap_569001747c02d9a7e0_mask.png,128,128,2
gap_fbb2d6d3e763135014,vol_bf8936cd6d47c7,train_images/gap_fbb2d6d3e763135014.png,train_masks/gap_fbb2d6d3e763135014_mask.png,128,128,2
gap_802d1227f244466eff,vol_df67145908d8e5,train_images/gap_802d1227f244466eff.png,train_masks/gap_802d1227f244466eff_mask.png,128,128,2
gap_46a12a857ba6f5b88e,vol_bf8936cd6d47c7,train_images/gap_46a12a857ba6f5b88e.png,train_masks/gap_46a12a857ba6f5b88e_mask.png,128,128,2
gap_426182208e79fa9447,vol_098348610cc349,train_images/gap_426182208e79fa9447.png,train_masks/gap_426182208e79fa9447_mask.png,128,128,2
gap_d022993d50e5e55766,vol_fb0999f09bcfd8,train_images/gap_d022993d50e5e55766.png,train_masks/gap_d022993d50e5e55766_mask.png,128,128,2
gap_6c002b05bf3950a07b,vol_228e2671e29326,train_images/gap_6c002b05bf3950a07b.png,train_masks/gap_6c002b05bf3950a07b_mask.png,128,128,2
gap_266a631d943cdca814,vol_bf8936cd6d47c7,train_images/gap_266a631d943cdca814.png,train_masks/gap_266a631d943cdca814_mask.png,128,128,2
gap_ce6ed46ceaa71026b6,vol_bf8936cd6d47c7,train_images/gap_ce6ed46ceaa71026b6.png,train_masks/gap_ce6ed46ceaa71026b6_mask.png,128,128,2
gap_53bf6b47a4530e2a26,vol_fb0999f09bcfd8,train_images/gap_53bf6b47a4530e2a26.png,train_masks/gap_53bf6b47a4530e2a26_mask.png,128,128,2
gap_e5f383ee824b2dc9f8,vol_208dbc1a6f30e7,train_images/gap_e5f383ee824b2dc9f8.png,train_masks/gap_e5f383ee824b2dc9f8_mask.png,128,128,2
gap_0ed0bd2110dd28b292,vol_47a13de6fd8f69,train_images/gap_0ed0bd2110dd28b292.png,train_masks/gap_0ed0bd2110dd28b292_mask.png,128,128,2
gap_6d794938ad78d1e038,vol_7c2bb60117e276,train_images/gap_6d794938ad78d1e038.png,train_masks/gap_6d794938ad78d1e038_mask.png,128,128,2
gap_e5b519b24b201f4627,vol_df67145908d8e5,train_images/gap_e5b519b24b201f4627.png,train_masks/gap_e5b519b24b201f4627_mask.png,128,128,2
gap_ab9fee3e29c09ee77f,vol_1597aa55748da6,train_images/gap_ab9fee3e29c09ee77f.png,train_masks/gap_ab9fee3e29c09ee77f_mask.png,128,128,2
gap_6e9d44c65417488082,vol_208dbc1a6f30e7,train_images/gap_6e9d44c65417488082.png,train_masks/gap_6e9d44c65417488082_mask.png,128,128,2
gap_1df64d07681e97f97d,vol_7c2bb60117e276,train_images/gap_1df64d07681e97f97d.png,train_masks/gap_1df64d07681e97f97d_mask.png,128,128,2
gap_65dbc6114adf385014,vol_654a3a5ce18fe4,train_images/gap_65dbc6114adf385014.png,train_masks/gap_65dbc6114adf385014_mask.png,128,128,2
gap_307413d4782ff2d8e1,vol_f49d4c16233570,train_images/gap_307413d4782ff2d8e1.png,train_masks/gap_307413d4782ff2d8e1_mask.png,128,128,2
gap_08083bb20cb251f4eb,vol_098348610cc349,train_images/gap_08083bb20cb251f4eb.png,train_masks/gap_08083bb20cb251f4eb_mask.png,128,128,2
gap_75b44a21a0f70c0527,vol_15b79aa9978e3e,train_images/gap_75b44a21a0f70c0527.png,train_masks/gap_75b44a21a0f70c0527_mask.png,128,128,2
gap_0ec47f44b22a9f6a12,vol_acc3478573c47a,train_images/gap_0ec47f44b22a9f6a12.png,train_masks/gap_0ec47f44b22a9f6a12_mask.png,128,128,2
gap_e46ee6da8985eaf3e2,vol_582f475d9ae3c1,train_images/gap_e46ee6da8985eaf3e2.png,train_masks/gap_e46ee6da8985eaf3e2_mask.png,128,128,2
gap_bdf53c04ed45550c42,vol_fb0999f09bcfd8,train_images/gap_bdf53c04ed45550c42.png,train_masks/gap_bdf53c04ed45550c42_mask.png,128,128,2
gap_cd8b1264266ac1bac8,vol_f49d4c16233570,train_images/gap_cd8b1264266ac1bac8.png,train_masks/gap_cd8b1264266ac1bac8_mask.png,128,128,2
gap_9b78a081c9d3f90d5c,vol_c5df574b89be34,train_images/gap_9b78a081c9d3f90d5c.png,train_masks/gap_9b78a081c9d3f90d5c_mask.png,128,128,2
gap_0a8d90580075836e75,vol_7f10b15f19851d,train_images/gap_0a8d90580075836e75.png,train_masks/gap_0a8d90580075836e75_mask.png,128,128,2
gap_57c478bbcf36fd58bd,vol_208dbc1a6f30e7,train_images/gap_57c478bbcf36fd58bd.png,train_masks/gap_57c478bbcf36fd58bd_mask.png,128,128,2
gap_a546b98faa4667b29e,vol_7c2bb60117e276,train_images/gap_a546b98faa4667b29e.png,train_masks/gap_a546b98faa4667b29e_mask.png,128,128,2
gap_9ca5504453048647ba,vol_33b65bfabfd9b8,train_images/gap_9ca5504453048647ba.png,train_masks/gap_9ca5504453048647ba_mask.png,128,128,2
gap_23af8414d8972bb987,vol_228e2671e29326,train_images/gap_23af8414d8972bb987.png,train_masks/gap_23af8414d8972bb987_mask.png,128,128,2
gap_1ef1dc5669e6f54e63,vol_cc15e1b51df496,train_images/gap_1ef1dc5669e6f54e63.png,train_masks/gap_1ef1dc5669e6f54e63_mask.png,128,128,2
gap_f6f741d26061ea76e1,vol_7c2bb60117e276,train_images/gap_f6f741d26061ea76e1.png,train_masks/gap_f6f741d26061ea76e1_mask.png,128,128,2
gap_d9dbd3a7dc65aae661,vol_c5df574b89be34,train_images/gap_d9dbd3a7dc65aae661.png,train_masks/gap_d9dbd3a7dc65aae661_mask.png,128,128,2
gap_25b06d06b186aa5824,vol_47a13de6fd8f69,train_images/gap_25b06d06b186aa5824.png,train_masks/gap_25b06d06b186aa5824_mask.png,128,128,2
gap_2eb9c2e21237e0d994,vol_2f13f6086c74f2,train_images/gap_2eb9c2e21237e0d994.png,train_masks/gap_2eb9c2e21237e0d994_mask.png,128,128,2
gap_ac4e2ccef0174dcf75,vol_df67145908d8e5,train_images/gap_ac4e2ccef0174dcf75.png,train_masks/gap_ac4e2ccef0174dcf75_mask.png,128,128,2
gap_e653e73cfd1af181c6,vol_33b65bfabfd9b8,train_images/gap_e653e73cfd1af181c6.png,train_masks/gap_e653e73cfd1af181c6_mask.png,128,128,2
gap_fd5bbb4a7bad6b03a9,vol_f49d4c16233570,train_images/gap_fd5bbb4a7bad6b03a9.png,train_masks/gap_fd5bbb4a7bad6b03a9_mask.png,128,128,2
gap_867a1217f6a93cd5f3,vol_bf8936cd6d47c7,train_images/gap_867a1217f6a93cd5f3.png,train_masks/gap_867a1217f6a93cd5f3_mask.png,128,128,2
gap_d46393b53ae51bf144,vol_df67145908d8e5,train_images/gap_d46393b53ae51bf144.png,train_masks/gap_d46393b53ae51bf144_mask.png,128,128,2
gap_3bd980e77a99c800ac,vol_cc15e1b51df496,train_images/gap_3bd980e77a99c800ac.png,train_masks/gap_3bd980e77a99c800ac_mask.png,128,128,2
gap_90ddf590e08b796e5a,vol_bf8936cd6d47c7,train_images/gap_90ddf590e08b796e5a.png,train_masks/gap_90ddf590e08b796e5a_mask.png,128,128,2
gap_d8ba2cb953b95fec66,vol_804c999e4daf42,train_images/gap_d8ba2cb953b95fec66.png,train_masks/gap_d8ba2cb953b95fec66_mask.png,128,128,2
gap_605daad47ee39be6c4,vol_098348610cc349,train_images/gap_605daad47ee39be6c4.png,train_masks/gap_605daad47ee39be6c4_mask.png,128,128,2
gap_7e260f2743a0c9a359,vol_bf8936cd6d47c7,train_images/gap_7e260f2743a0c9a359.png,train_masks/gap_7e260f2743a0c9a359_mask.png,128,128,2
gap_febbec3105f91e1d9c,vol_c398dbdcbc3d28,train_images/gap_febbec3105f91e1d9c.png,train_masks/gap_febbec3105f91e1d9c_mask.png,128,128,2
gap_fdf053804492dc0473,vol_c5df574b89be34,train_images/gap_fdf053804492dc0473.png,train_masks/gap_fdf053804492dc0473_mask.png,128,128,2
gap_bc774257b0764985ef,vol_208dbc1a6f30e7,train_images/gap_bc774257b0764985ef.png,train_masks/gap_bc774257b0764985ef_mask.png,128,128,2
gap_498865dbb28e3fd911,vol_15b79aa9978e3e,train_images/gap_498865dbb28e3fd911.png,train_masks/gap_498865dbb28e3fd911_mask.png,128,128,2
gap_21b8eb9a2c9f1c0b83,vol_804c999e4daf42,train_images/gap_21b8eb9a2c9f1c0b83.png,train_masks/gap_21b8eb9a2c9f1c0b83_mask.png,128,128,2
gap_34870546858a987689,vol_33b65bfabfd9b8,train_images/gap_34870546858a987689.png,train_masks/gap_34870546858a987689_mask.png,128,128,2
gap_56756c368db3a47a1d,vol_bf8936cd6d47c7,train_images/gap_56756c368db3a47a1d.png,train_masks/gap_56756c368db3a47a1d_mask.png,128,128,2
gap_5e54ee7d93d6bc44f5,vol_804c999e4daf42,train_images/gap_5e54ee7d93d6bc44f5.png,train_masks/gap_5e54ee7d93d6bc44f5_mask.png,128,128,2
gap_910cc4cf970962a4ba,vol_1a255ee24e8826,train_images/gap_910cc4cf970962a4ba.png,train_masks/gap_910cc4cf970962a4ba_mask.png,128,128,2
gap_d509742454f5df41e2,vol_7f10b15f19851d,train_images/gap_d509742454f5df41e2.png,train_masks/gap_d509742454f5df41e2_mask.png,128,128,2
gap_3f33c691282a537ab0,vol_7c2bb60117e276,train_images/gap_3f33c691282a537ab0.png,train_masks/gap_3f33c691282a537ab0_mask.png,128,128,2
gap_7d7074c128da116272,vol_e4edb523870541,train_images/gap_7d7074c128da116272.png,train_masks/gap_7d7074c128da116272_mask.png,128,128,2
gap_d422596d6ee1c44a8b,vol_098348610cc349,train_images/gap_d422596d6ee1c44a8b.png,train_masks/gap_d422596d6ee1c44a8b_mask.png,128,128,2
gap_83338e091f028af5de,vol_7f10b15f19851d,train_images/gap_83338e091f028af5de.png,train_masks/gap_83338e091f028af5de_mask.png,128,128,2
gap_801b412160cee668c9,vol_e94f442ad07ae7,train_images/gap_801b412160cee668c9.png,train_masks/gap_801b412160cee668c9_mask.png,128,128,2
